marker_id	contig	start	end	tier	blastn_identity	cai_score	gc_delta	srna_density	align_coverage	kmer_deviation	presence_pathogenic	presence_non_pathogenic	pangenome_score	anvio_cluster_score	cog_enrichment_score	mean_divergence	flank_conservation_2000bp	marker_score_2000bp	proportion_high_windows	proportion_mid_windows	tier_encoded	label	Cosine_Distance	Delta_CAI
MARKER_0206	NC_002695.2	1966021	1970790	MODERATE	100.0	0.6345280624019441	3.1687631027253715	0.3035076664566267	1.0	0.0800963395398329	0.4667	0.1333	0.3333	0.2514	0.0	0.939818	0.650945	6.534032	1.0	0.0	1	0	0.154236	-0.104805
MARKER_0207	NC_002695.2	1972620	1973848	MODERATE	100.0	0.5767146154620003	5.178600488201788	0.4868852459016393	1.0	0.0984847861582856	0.9667	0.9667	0.0	0.0172	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.124327	-0.017549
MARKER_0208	NC_002695.2	1979333	1983842	MODERATE	100.0	0.5958438679002293	0.655210643015522	0.3683625860919796	1.0	0.0336276783736522	0.9667	0.9667	0.0	0.046	0.0	0.99995	0.744205	6.588719	1.0	0.0	1	0	0.120954	-0.054458
MARKER_0209	NC_002695.2	1988650	1991143	MODERATE	100.0	0.56793540176315	3.269045709703292	0.2845070422535211	1.0	0.0725133986585846	0.9333	0.9667	-0.0333	-0.0294	0.0	0.99995	0.744205	6.588719	1.0	0.0	1	0	0.08732	-0.059702
MARKER_0210	NC_002695.2	2043816	2049813	MODERATE	100.0	0.5709741301044932	9.57002334111371	0.1741526131240607	1.0	0.1427006970487113	0.4	0.3667	0.0333	-0.0478	0.0	0.779468	0.694018	4.789599	1.0	0.0	1	0	0.06878	-0.069946
MARKER_0211	NC_002695.2	2050813	2052325	MODERATE	100.0	0.5340374342651729	8.662590879048246	0.5844414893617021	1.0	0.1568084593029644	0.6333	0.8333	-0.2	-0.1538	0.0	0.779468	0.694018	4.789599	1.0	0.0	1	0	0.238863	-0.147031
MARKER_0212	NC_002695.2	2052336	2055561	MODERATE	100.0	0.625543047313364	0.2129572225666436	0.3593410009325458	1.0	0.0288990736152326	0.9667	1.0	-0.0333	-0.0358	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.070726	-0.02507
MARKER_0213	NC_002695.2	2110226	2111257	MODERATE	100.0	0.6261808992464294	5.344961240310077	0.4594330400782013	1.0	0.1364873296836009	0.9333	1.0	-0.0667	-0.0634	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.137185	-0.125833
MARKER_0214	NC_002695.2	2114978	2116602	MODERATE	100.0	0.5939544922124048	3.42307692307692	0.4412128712871287	1.0	0.0900359833589615	1.0	1.0	0.0	0.0011	0.0	0.803495	0.530547	2.945146	1.0	0.0	1	0	0.138652	-0.153329
MARKER_0215	NC_002695.2	2143539	2150765	MODERATE	100.0	0.6209634281119375	3.800124533001245	0.470351898032696	1.0	0.0321841376135271	0.9667	1.0	-0.0333	0.0135	0.0	0.855864	0.908073	6.446222	1.0	0.0	1	0	0.135673	-0.066544
MARKER_0216	NC_002695.2	2164217	2166670	MODERATE	100.0	0.6072250530738911	9.483700081499592	0.1415132924335378	1.0	0.1587300890655818	0.2333	0.0667	0.1667	0.2871	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.067548	-0.021426
MARKER_0217	NC_002695.2	2166883	2169955	MODERATE	100.0	0.6225681656608373	8.627888057273026	0.1919060052219321	1.0	0.1540163459573091	0.2	0.0	0.2	0.3594	0.42	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.117815	-0.059066
MARKER_0218	NC_002695.2	2172647	2174615	MODERATE	100.0	0.6608788913444007	3.1820721178263085	0.2872448979591837	1.0	0.1196484836630489	0.6333	0.1	0.5333	0.3774	0.4039	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.122929	-0.063701
MARKER_0219	NC_002695.2	2182015	2182737	MODERATE	100.0	0.6246827687922056	7.623098201936379	0.5378151260504201	1.0	0.1953742000113117	0.6	0.1667	0.4333	0.1065	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.128576	-0.083541
MARKER_0220	NC_002695.2	2183689	2185695	MODERATE	100.0	0.6174694260742426	0.674389636273041	0.3748748748748748	1.0	0.0837064216216031	0.3333	0.1	0.2333	0.1774	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.177365	-0.128121
MARKER_0221	NC_002695.2	2188947	2189904	MODERATE	100.0	0.5841491771026538	4.197286012526092	0.2687038988408851	0.958	0.1241091767381458	0.2333	0.0333	0.2	0.2247	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.174765	0.005986
MARKER_0222	NC_002695.2	2190709	2193203	MODERATE	100.0	0.6063987166716914	0.0410821643286567	0.3753016894609814	1.0	0.0726580377928824	0.3667	0.1333	0.2333	0.4219	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.127661	-0.107662
MARKER_0223	NC_002695.2	2193975	2194418	MODERATE	100.0	0.5750593056547053	1.076576576576571	0.296551724137931	1.0	0.2431214355492703	0.3667	0.1	0.2667	0.0344	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.349009	-0.198291
MARKER_0224	NC_002695.2	2195268	2195708	MODERATE	100.0	0.6459208122639474	6.509070294784578	0.4884259259259259	0.525	0.2503903161072625	0.3	0.0	0.3	0.2742	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.292625	-0.077048
MARKER_0225	NC_002695.2	2196847	2198986	MODERATE	100.0	0.632335559986379	2.957943925233643	0.2768653214453308	1.0	0.1078843772845993	0.5	0.1	0.4	0.3071	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.152518	-0.100651
MARKER_0226	NC_002695.2	2198002	2198986	DIVERGED	100.0	0.631357982683704	0.4644670050761448	0.3268442622950819	0.93	0.1494844823641996	0.5	0.1	0.4	0.3627	0.0	0.974016	0.858703	9.599511	1.0	0.0	2	1	0.174514	-0.108036
MARKER_0227	NC_002695.2	2200064	2200533	MODERATE	100.0	0.6149230704500547	1.5638297872340416	0.3991323210412147	0.689	0.1975333134790056	0.6333	0.2667	0.3667	0.1151	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.169011	-0.057694
MARKER_0228	NC_002695.2	2201240	2204371	MODERATE	100.0	0.5909981133080452	4.618773946360157	0.483829650976625	1.0	0.0702097127464579	0.6333	0.7667	-0.1333	0.1492	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.27373	-0.155125
MARKER_0229	NC_002695.2	2205811	2206651	DIVERGED	100.0	0.5222159255574607	4.196789536266351	0.2403846153846154	1.0	0.151357976003882	0.3667	0.0333	0.3333	0.386	0.9332	0.974016	0.858703	9.599511	1.0	0.0	2	1	0.102847	-0.043746
MARKER_0230	NC_002695.2	2205811	2206651	MODERATE	100.0	0.5222159255574607	4.196789536266351	0.2403846153846154	0.841	0.151357976003882	0.3667	0.0333	0.3333	0.386	0.9332	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.102847	-0.043746
MARKER_0231	NC_002695.2	2206653	2208846	MODERATE	100.0	0.6529874867266283	6.200091157702829	0.2141876430205949	1.0	0.1192515228796589	0.2667	0.1333	0.1333	0.4148	0.9332	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.147163	-0.091278
MARKER_0232	NC_002695.2	2209096	2209565	DIVERGED	100.0	0.6729859701680968	1.3510638297872362	0.3796095444685466	1.0	0.1995839457381185	0.4333	0.0333	0.4	0.386	0.0	0.974016	0.858703	9.599511	1.0	0.0	2	1	0.054095	-0.042563
MARKER_0233	NC_002695.2	2209097	2209564	MODERATE	100.0	0.5330051396728982	1.3547008547008588	0.3812636165577342	0.468	0.2000989710189927	0.4333	0.0333	0.4	0.386	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.054095	-0.042563
MARKER_0234	NC_002695.2	2210751	2212296	MODERATE	100.0	0.578256223147593	2.4404915912031058	0.4528301886792453	1.0	0.1465214120156117	0.2667	0.0	0.2667	0.3082	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.207361	-0.163647
MARKER_0235	NC_002695.2	2212836	2234174	MODERATE	100.0	0.6138405949610795	6.386452036177893	0.2261134552273792	1.0	0.0958386863880632	0.6	0.1333	0.4667	0.3188	0.6515	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.13659	-0.054318
MARKER_0236	NC_002695.2	2221267	2222121	DIVERGED	100.0	0.6786421820215464	5.28947368421052	0.235224586288416	1.0	0.1858596354863378	0.4667	0.0667	0.4	0.3849	0.4792	0.974016	0.858703	9.599511	1.0	0.0	2	1	0.095248	-0.054242
MARKER_0237	NC_002695.2	2222396	2223117	DIVERGED	100.0	0.6226549317519473	5.732686980609415	0.2622720897615708	0.72	0.1907859030332482	0.4333	0.0667	0.3667	0.3849	0.4792	0.974016	0.858703	9.599511	1.0	0.0	2	1	0.095248	-0.054242
MARKER_0238	NC_002695.2	2235822	2236684	MODERATE	100.0	0.613859310454461	0.0944380069524868	0.3793911007025761	1.0	0.1320562621367319	0.2333	0.0333	0.2	0.1832	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.148998	-0.100088
MARKER_0239	NC_002695.2	2240585	2249803	MODERATE	100.0	0.6117434315293577	0.3318689662653256	0.3701411509229099	1.0	0.0316154521652504	0.8	0.3667	0.4333	0.2958	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.216856	-0.13358
MARKER_0240	NC_002695.2	2247078	2247352	DIVERGED	100.0	0.6203420521034688	2.5909090909090864	0.2744360902255639	0.275	0.2742897559784021	0.6333	0.3333	0.3	0.4172	0.0	0.974016	0.858703	9.599511	1.0	0.0	2	1	0.123066	-0.119079
MARKER_0241	NC_002695.2	2250246	2254996	MODERATE	100.0	0.5863321031241796	3.3730793517154325	0.4447490510333193	1.0	0.07558124169969	0.9667	1.0	-0.0333	0.0492	0.0	0.974016	0.858703	9.599511	1.0	0.0	1	0	0.250458	-0.106666
MARKER_0242	NC_002695.2	2433350	2433612	DIVERGED	100.0	0.738797684355015	4.872623574144484	0.4645669291338583	0.483	0.3127726449492338	0.9667	1.0	-0.0333	-0.0645	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.104885	-0.10603
MARKER_0243	NC_002695.2	2596276	2597353	MODERATE	100.0	0.6305454514636006	5.880333951762523	0.4892422825070159	1.0	0.1317173118242024	0.5333	0.0333	0.5	0.4249	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.211463	-0.067267
MARKER_0244	NC_002695.2	2597608	2603456	MODERATE	100.0	0.6248369885273647	4.774405881347242	0.2549657534246575	1.0	0.0676959359599422	0.5333	0.0667	0.4667	0.3974	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.179188	-0.072765
MARKER_0245	NC_002695.2	2603749	2604813	MODERATE	100.0	0.6107345367598417	3.772300469483568	0.2604166666666667	1.0	0.1388739500417788	0.3667	0.0	0.3667	0.5876	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.117127	-0.067564
MARKER_0246	NC_002695.2	2604852	2605101	MODERATE	100.0	0.6369095861564068	1.1000000000000014	0.3360995850622407	0.404	0.2568181614706463	0.4333	0.1333	0.3	0.0441	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.19872	-0.090078
MARKER_0247	NC_002695.2	2606104	2613224	MODERATE	100.0	0.6337353239158128	2.456045499227635	0.3111642294713161	1.0	0.0482220617552324	0.7667	0.7667	0.0	0.3593	0.8206	0.0	0.5	0.0	0.0	0.0	1	0	0.113027	-0.08596
MARKER_0248	NC_002695.2	2624512	2624847	MODERATE	100.0	0.5755035144047309	4.261904761904766	0.1773700305810397	1.0	0.3010358626982675	0.8333	0.7667	0.0667	0.2892	0.0	0.889489	0.581431	3.78257	1.0	0.0	1	0	0.123497	-0.006262
MARKER_0249	NC_002695.2	2625753	2627065	DIVERGED	100.0	0.6280973678569373	1.223533891850728	0.3773006134969325	1.0	0.1064300330462411	0.9667	0.8	0.1667	0.1495	0.0	0.889489	0.581431	3.78257	1.0	0.0	2	1	0.109257	-0.007493
MARKER_0250	NC_002695.2	2635364	2641199	MODERATE	100.0	0.6161163261717892	0.859835503769709	0.3954007207825639	1.0	0.0282421565759081	0.9667	0.8	0.1667	0.1533	0.0	0.722079	0.680112	4.007727	1.0	0.0	1	0	0.125814	-0.051116
MARKER_0251	NC_002695.2	2659058	2659260	DIVERGED	100.0	0.5180998527639596	4.194581280788178	0.4639175257731959	1.0	0.4022315995020882	0.3	0.5333	-0.2333	-0.2409	0.0	0.783253	0.749142	4.053834	1.0	0.0	2	1	0.144112	0.019208
MARKER_0252	NC_002695.2	2672071	2672943	MODERATE	100.0	0.6369775188975974	3.910080183276058	0.2766203703703703	1.0	0.1675927256120146	0.2	0.0	0.2	0.2575	0.0	0.953241	0.674731	6.876873	1.0	0.0	1	0	0.080649	-0.062533
MARKER_0253	NC_002695.2	2680838	2683406	MODERATE	100.0	0.6176953212870439	5.669715842740366	0.216796875	1.0	0.1057583857889401	0.4333	0.1	0.3333	0.4355	0.4039	0.953241	0.674731	6.876873	1.0	0.0	1	0	0.098019	-0.033239
MARKER_0254	NC_002695.2	2691760	2692805	MODERATE	100.0	0.6179489429228738	0.4043977055449375	0.3857280617164899	1.0	0.112843194426888	0.7667	0.8	-0.0333	0.1527	0.0	0.953241	0.674731	6.876873	1.0	0.0	1	0	0.224698	-0.122794
MARKER_0255	NC_002695.2	2692204	2692769	DIVERGED	100.0	0.5938538121848035	3.38692579505301	0.2980251346499102	1.0	0.1474677978298971	0.7333	0.8	-0.0667	-0.0613	0.0	0.953241	0.674731	6.876873	1.0	0.0	2	1	0.102778	-0.050667
MARKER_0256	NC_002695.2	2698067	2701252	MODERATE	100.0	0.6081536727487988	0.9752040175768996	0.3478124016367642	1.0	0.0495514638472096	0.5333	0.2	0.3333	0.3844	0.0	0.953241	0.674731	6.876873	1.0	0.0	1	0	0.167647	-0.130659
MARKER_0257	NC_002695.2	2702086	2702524	MODERATE	100.0	0.5446158748558376	8.130979498861045	0.5116279069767442	1.0	0.2676889409684326	0.2	0.0	0.2	0.1774	0.0	0.953241	0.674731	6.876873	1.0	0.0	1	0	0.366152	-0.077466
MARKER_0258	NC_002695.2	2705654	2707415	MODERATE	100.0	0.5694343286465781	4.813280363223612	0.4746149458071876	1.0	0.1016126084855069	0.2667	0.0333	0.2333	0.225	0.0	0.953241	0.674731	6.876873	1.0	0.0	1	0	0.2292	-0.123848
MARKER_0259	NC_002695.2	2709074	2713333	MODERATE	100.0	0.5646132345086213	3.856807511737088	0.4537755822159492	1.0	0.0673357504265789	1.0	1.0	0.0	0.1704	0.0	0.953241	0.674731	6.876873	1.0	0.0	1	0	0.190597	-0.121999
MARKER_0260	NC_002695.2	2713917	2714248	MODERATE	100.0	0.5767633229294127	1.3072289156626482	0.3250773993808049	1.0	0.2397629335672622	0.8667	1.0	-0.1333	-0.4462	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.045547	-0.09532
MARKER_0261	NC_002695.2	2718068	2721240	MODERATE	100.0	0.6586465932897346	0.7048534509927507	0.3666245259165613	1.0	0.0938216715119983	0.9333	1.0	-0.0667	-0.4462	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.045547	-0.09532
MARKER_0262	NC_002695.2	2741956	2743268	MODERATE	100.0	0.6539301631643128	2.736862147753236	0.2806748466257668	1.0	0.1174041343111186	0.7667	0.2333	0.5333	0.5616	0.0	0.826728	0.594652	4.476203	1.0	0.0	1	0	0.105073	-0.075724
MARKER_0263	NC_002695.2	2746528	2751160	MODERATE	100.0	0.6343139695382246	0.9569393481545418	0.3434256055363321	1.0	0.0611105294294112	0.8333	0.8333	0.0	0.2962	0.0	0.826728	0.594652	4.476203	1.0	0.0	1	0	0.12307	-0.036453
MARKER_0264	NC_002695.2	2762054	2773512	MODERATE	100.0	0.6206504952613527	0.8133781307269388	0.3472489082969432	1.0	0.0185824969563364	1.0	1.0	0.0	-0.0087	0.0	0.978821	0.772351	7.341585	1.0	0.0	1	0	0.016661	-0.009308
MARKER_0265	NC_002695.2	2772060	2773484	DIVERGED	100.0	0.5615889865571935	0.1666666666666714	0.3580508474576271	1.0	0.1123397860369931	0.9667	1.0	-0.0333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.0	0.0
MARKER_0266	NC_002695.2	2775627	2777699	MODERATE	100.0	0.5527991969924112	2.019536903039075	0.4239341085271317	1.0	0.0830730719544173	0.2667	0.2	0.0667	0.114	0.0	0.978821	0.772351	7.341585	1.0	0.0	1	0	0.180038	-0.068027
MARKER_0267	NC_002695.2	2787677	2788627	MODERATE	100.0	0.5862361362538603	0.7628811777076763	0.3619957537154989	1.0	0.1151457237993556	0.9333	0.9333	0.0	0.0667	0.0	0.978821	0.772351	7.341585	1.0	0.0	1	0	0.049332	-0.034926
MARKER_0268	NC_002695.2	2787755	2788622	DIVERGED	100.0	0.5807843213119646	0.5368663594470107	0.3271245634458672	0.868	0.1273499248360027	0.9333	0.9333	0.0	0.0667	0.0	0.978821	0.772351	7.341585	1.0	0.0	2	1	0.049332	-0.034926
MARKER_0269	NC_002695.2	2790004	2794072	MODERATE	100.0	0.5878265637683927	1.2326124354878374	0.3332512315270935	1.0	0.0428750489546624	0.9333	0.9	0.0333	0.0355	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.056682	-0.0246
MARKER_0270	NC_002695.2	2826961	2841124	MODERATE	100.0	0.6162697814222455	3.856114092064388	0.2863299187566231	1.0	0.029658750952112	1.0	1.0	0.0	-0.0106	0.0	0.635967	0.869744	3.438582	1.0	0.0	1	0	0.044003	-0.012359
MARKER_0271	NC_002695.2	2861376	2863328	MODERATE	100.0	0.5785929576347162	3.290578597030205	0.4593621399176955	1.0	0.0968054879274924	0.9667	0.8333	0.1333	0.1492	0.0	0.879688	0.926759	7.508892	1.0	0.0	1	0	0.202067	-0.061277
MARKER_0272	NC_002695.2	2864299	2890910	MODERATE	100.0	0.5977106495097744	1.2891176912671014	0.3994662256136526	1.0	0.0156245024558745	1.0	1.0	0.0	0.0417	0.0	0.970077	0.64439	5.383858	1.0	0.0	1	0	0.101072	-0.085083
MARKER_0273	NC_002695.2	2898134	2902802	MODERATE	100.0	0.637216577822424	5.700471192974945	0.2341201716738197	1.0	0.0942472212285202	0.4667	0.0	0.4667	0.2495	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.074706	-0.038437
MARKER_0274	NC_002695.2	2911254	2912296	DIVERGED	100.0	0.5817251150377998	5.588207094918509	0.241779497098646	1.0	0.1505723330893285	0.1667	0.0333	0.1333	0.0312	0.0	0.893245	0.704824	6.786234	1.0	0.0	2	1	0.037123	0.03241
MARKER_0275	NC_002695.2	2918861	2923973	MODERATE	100.0	0.6012730381753287	1.8371797379229449	0.3156347962382445	1.0	0.0632639897573859	0.3667	0.0667	0.3	0.2136	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.17917	-0.100236
MARKER_0276	NC_002695.2	2921264	2922398	DIVERGED	100.0	0.6300642394214785	1.306167400881051	0.3268206039076377	1.0	0.1136701479578959	0.3333	0.0667	0.2667	0.1424	0.0	0.893245	0.704824	6.786234	1.0	0.0	2	1	0.144035	-0.078531
MARKER_0277	NC_002695.2	2923681	2924526	DIVERGED	100.0	0.5862271898097449	3.28250591016549	0.2998805256869773	0.846	0.1361661282817543	0.4333	0.1	0.3333	0.3226	0.0	0.893245	0.704824	6.786234	1.0	0.0	2	1	0.066188	-0.035314
MARKER_0278	NC_002695.2	2924062	2924526	MODERATE	100.0	0.5865765646701225	2.403225806451616	0.3486842105263157	1.0	0.1793120835635933	0.3667	0.1	0.2667	0.3226	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.066188	-0.035314
MARKER_0279	NC_002695.2	2926414	2926775	MODERATE	100.0	0.5764500044060034	3.091160220994474	0.2237960339943343	1.0	0.289950686146703	0.0667	0.0333	0.0333	0.2559	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.152625	-0.156129
MARKER_0280	NC_002695.2	2930119	2933533	MODERATE	100.0	0.603736631268114	0.5146412884333813	0.361714621256606	1.0	0.0623251857886435	0.5333	0.3333	0.2	0.1619	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.215708	-0.125217
MARKER_0281	NC_002695.2	2934505	2934880	MODERATE	100.0	0.5928527271016635	5.553191489361701	0.5231607629427792	1.0	0.2831574758186643	0.1	0.1667	-0.0667	0.0	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	1.0	0.0
MARKER_0282	NC_002695.2	2935213	2936117	MODERATE	100.0	0.5482346113697847	8.953038674033145	0.6104910714285714	0.844	0.1750854622401821	0.4333	0.2333	0.2	0.1108	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.313285	-0.171228
MARKER_0283	NC_002695.2	2938002	2938658	DIVERGED	100.0	0.5818336860487394	2.163622526636225	0.3132716049382716	0.657	0.1780979187848445	0.2333	0.3	-0.0667	0.2543	0.0	0.893245	0.704824	6.786234	1.0	0.0	2	1	0.097892	-0.046496
MARKER_0284	NC_002695.2	2939133	2940084	MODERATE	100.0	0.5782223228931527	4.596638655462186	0.4549310710498409	0.952	0.1392013225028815	0.5667	0.4	0.1667	0.2935	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.188026	-0.11033
MARKER_0285	NC_002695.2	2939889	2940162	DIVERGED	100.0	0.5538388339127561	0.8649635036496335	0.3584905660377358	0.306	0.3197308528294164	0.5333	0.3667	0.1667	0.2237	0.0	0.893245	0.704824	6.786234	1.0	0.0	2	1	0.147398	-0.095892
MARKER_0286	NC_002695.2	2941106	2941449	DIVERGED	100.0	0.6893223697826423	1.3720930232558146	0.4119402985074626	1.0	0.2006172105305568	0.3333	0.0667	0.2667	0.1613	0.0	0.893245	0.704824	6.786234	1.0	0.0	2	1	0.109344	-0.083906
MARKER_0287	NC_002695.2	2941406	2941637	MODERATE	100.0	0.579634251443291	1.3620689655172455	0.3721973094170404	1.0	0.325540055956505	0.3333	0.1	0.2333	0.1613	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.171681	-0.087452
MARKER_0288	NC_002695.2	2941774	2942303	MODERATE	100.0	0.6909573466409709	1.1981132075471663	0.3262955854126679	1.0	0.2091117261948795	0.4333	0.0333	0.4	0.2573	0.0	0.893245	0.704824	6.786234	1.0	0.0	1	0	0.245458	-0.072672
MARKER_0289	NC_002695.2	2958176	2958456	MODERATE	100.0	0.6532494052566822	11.421708185053385	0.1838235294117647	0.931	0.3163616900100645	0.9	0.9667	-0.0667	0.0	0.0	0.935718	0.842288	7.032445	1.0	0.0	1	0	1.0	0.0
MARKER_0290	NC_002695.2	2987600	2994388	MODERATE	100.0	0.578509765613557	1.4206068640447782	0.4101769911504425	1.0	0.0433001532377518	0.9667	1.0	-0.0333	-0.0323	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.06631	-0.050153
MARKER_0291	NC_002695.2	3022115	3022568	MODERATE	100.0	0.6292394851300314	2.143171806167402	0.3348314606741573	1.0	0.2073947947297543	0.9667	0.9667	0.0	-0.0312	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.081723	-0.105062
MARKER_0292	NC_002695.2	3065495	3067938	MODERATE	100.0	0.6137388539119935	3.1824877250409145	0.2841889117043121	1.0	0.0640857660205362	1.0	1.0	0.0	-0.0161	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.024017	-0.027084
MARKER_0293	NC_002695.2	3069309	3077693	MODERATE	100.0	0.5614192959869619	1.8536076326774025	0.401862464183381	1.0	0.024083330967814	1.0	1.0	0.0	0.0055	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.05495	-0.04013
MARKER_0294	NC_002695.2	3113155	3114694	MODERATE	100.0	0.572382716239588	14.461038961038966	0.7217504898758981	1.0	0.2305575110073635	0.9667	1.0	-0.0333	-0.1419	0.0	0.80925	0.733658	4.101816	1.0	0.0	1	0	0.17959	-0.113772
MARKER_0295	NC_002695.2	3114907	3116220	MODERATE	100.0	0.5916406078086378	9.02359208523592	0.5632183908045977	1.0	0.1515355310252022	0.9667	1.0	-0.0333	-0.0323	0.0	0.80925	0.733658	4.101816	1.0	0.0	1	0	0.175346	-0.140176
MARKER_0296	NC_002695.2	3157233	3157501	MODERATE	100.0	0.5793223401047468	9.723048327137557	0.1	1.0	0.44635410735087	0.9667	1.0	-0.0333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1	0	1.0	0.0
MARKER_0297	NC_002695.2	3166075	3173996	MODERATE	100.0	0.6227813284165488	2.9713456197929844	0.2974851510173132	1.0	0.0272079013790093	1.0	1.0	0.0	-0.0081	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.024051	-0.005033
MARKER_0298	NC_002695.2	3177172	3178055	DIVERGED	100.0	0.5942094440496283	2.0837104072398205	0.4354285714285714	0.884	0.1494521962459349	0.3	0.1	0.2	0.1921	0.0	0.969371	0.96572	8.4134	1.0	0.0	2	1	0.162134	-0.107736
MARKER_0299	NC_002695.2	3178174	3182322	DIVERGED	100.0	0.604111092678378	1.70535068691251	0.3256038647342995	1.0	0.0451596828000453	0.9667	1.0	-0.0333	-0.167	0.0	0.969371	0.96572	8.4134	1.0	0.0	2	1	0.0498	0.006215
MARKER_0300	NC_002695.2	3182883	3188365	MODERATE	100.0	0.6383117131601511	1.0046507386467312	0.3414322250639386	1.0	0.0328044191377522	1.0	1.0	0.0	-0.0247	0.0	0.969371	0.96572	8.4134	1.0	0.0	1	0	0.016166	-0.008433
MARKER_0301	NC_002695.2	3188907	3189203	DIVERGED	100.0	0.7911343812983412	2.3518518518518547	0.3784722222222222	1.0	0.308099088301501	0.9667	1.0	-0.0333	-0.0914	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.046835	0.020175
MARKER_0302	NC_002695.2	3189985	3190509	MODERATE	100.0	0.6968084190113543	14.5	0.7209302325581395	1.0	0.3131514253825705	0.5667	0.8	-0.2333	0.1226	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.326116	-0.131
MARKER_0303	NC_002695.2	3195097	3195398	MODERATE	100.0	0.5467509480357274	4.135761589403977	0.2696245733788396	0.215	0.2854819658190888	0.3333	0.0333	0.3	0.1935	0.0	0.932548	0.774539	6.842141	1.0	0.0	1	0	0.237895	-0.178922
MARKER_0304	NC_002695.2	3196888	3197418	MODERATE	100.0	0.5853815368032953	0.0291902071563043	0.3409961685823754	0.648	0.1875505514160385	0.3	0.0667	0.2333	0.2081	0.0	0.932548	0.774539	6.842141	1.0	0.0	1	0	0.187685	-0.127299
MARKER_0305	NC_002695.2	3244346	3245034	MODERATE	100.0	0.6290816531607445	1.5885341074020332	0.388235294117647	0.845	0.1473969058367635	1.0	1.0	0.0	0.0011	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.053566	-0.088563
MARKER_0306	NC_002695.2	3269103	3271605	MODERATE	100.0	0.7339897198462964	3.914702357171393	0.301523656776263	1.0	0.0669900515479955	0.9667	1.0	-0.0333	-0.0391	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.063646	0.005156
MARKER_0307	NC_002695.2	3347234	3351455	MODERATE	100.0	0.6278122555769825	3.4791567977261906	0.2767624020887728	1.0	0.0646388443324942	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.0	0.0
MARKER_0308	NC_002695.2	3476299	3476879	MODERATE	100.0	0.6126976736466314	7.126506024096386	0.5367132867132867	0.58	0.1559822765076648	0.5667	0.0333	0.5333	0.4505	0.0	0.974203	0.65362	6.460854	1.0	0.0	1	0	0.243933	-0.044924
